Year,Mean_White_Wealth,Mean_Black_Wealth,Mean_Black_40_Wealth,Mean_White_Land,Mean_Black_Land,Mean_Black_40_Land,Mean_White_Invest,Mean_Black_Invest,Mean_Black_40_Invest,Mean_White_Income,Mean_Black_Income,Mean_Black_40_Income,Diff_White_Wealth,Diff_Black_Wealth,Diff_Black_40_Wealth
1916,24511.10152304009,1957.408224333419,10825.9887314089,21233.694854166304,1896.9340788640573,10562.642748934644,3142.6078819243016,28.510169753296818,158.75234736459055,134.7987869494841,31.96397571606462,104.59363510966406,1491.1111389031103,163.72454549687927,838.0745932053287
1917,26082.62067657119,2120.3378734407606,11649.81094536356,22397.05019786346,2053.466328678842,11357.485970876423,3545.3883596279265,33.19180711383524,183.5800657544545,140.1821190798038,33.67973764808363,108.74490873268414,1571.5191535310987,162.92964910734167,823.8222139546615
1918,27572.341052413398,2284.143982196593,12468.259944976231,23630.032462721098,2210.638196657417,12146.20287944899,3796.515154024689,38.02432241851494,208.92208193416826,145.79343566761176,35.48146312066037,113.13498359307165,1489.7203758422074,163.80610875583216,818.4489996126704
1919,29091.945049908685,2446.9909067387807,13271.069658937844,24783.925927804466,2366.3112523277982,12917.051716009086,4156.388132099786,43.304787540398564,236.3890970217244,151.6309900044291,37.37486687058431,117.62884590703146,1519.6039974952873,162.84692454218794,802.8097139616129
1920,30220.03713110757,2606.145244651014,14044.979130678075,25827.285956752297,2518.2561743127076,13659.311992964122,4235.054228175312,48.52834419674959,263.31247458435456,157.69694617995623,39.36072614155694,122.35466312959974,1128.0920811988835,159.15433791223313,773.9094717402313
1921,29584.82958542285,2502.311850638957,13391.08962465078,24918.797807035582,2409.2416601970276,12983.967930437122,4502.031923381073,51.93176055359722,279.87242821623107,163.99985500619744,41.13842988833254,127.24926599742626,-635.2075456847197,-103.83339401205694,-653.8895060272953
1922,29042.45673658782,2400.709083483068,12749.560849662434,24434.381823092644,2307.6503152414584,12349.33418497709,4437.508586896773,50.06131454703963,267.9018996064663,170.5663265984064,42.997453694569685,132.3247650788756,-542.372848835028,-101.60276715588907,-641.5287749883464
1923,28322.024227969705,2303.7727497874275,12134.364243871249,24019.80220279348,2210.9642484591195,11742.34232876003,4124.837622217935,47.86834320139307,254.2268482961963,177.3844029582962,44.940158126914376,137.79506681501945,-720.4325086181161,-96.93633369564031,-615.196605791185
1924,27683.908904542805,2206.927075353349,11520.749976036384,23450.48471692934,2113.86240847348,11134.72074654901,4048.9438294178544,46.09775657798383,242.81885352647464,184.48035819560766,46.96691030188594,143.21037596089778,-638.1153234269004,-96.84567443407832,-613.6142678348642
1925,26997.632742661393,2108.830019704841,10901.278439467605,22941.096383094715,2015.6473620033487,10522.270368818427,3864.673406235086,44.10035837517556,230.21680425497578,191.86295333158787,49.08229932631667,148.7912663942041,-686.2761618814111,-98.0970556485081,-619.4715365687789
1926,26199.571521176804,2013.9896744055234,10300.990492381692,22382.791607922634,1920.6233680608302,9928.610670617834,3617.2198105122498,42.069182242262634,217.4755023086161,199.56010274192084,51.297124102430516,154.90431945524182,-798.0612214845896,-94.84034529931773,-600.2879470859134
1927,25468.4746541565,1919.9591143242203,9707.138945024688,21721.750026760637,1825.9639203260065,9339.537804547617,3539.1851976152107,40.376379132802285,206.51926093601443,207.53942978065285,53.6188148654115,161.08187954105782,-731.0968670203038,-94.03056008130307,-593.8515473570042
1928,24718.455564248346,1826.1555347179092,9116.9154224386,21104.916777245,1731.5612225597479,8754.457431697723,3397.6916856078597,38.56344896788937,194.96975793311054,215.84710139548545,56.03086319027194,167.4882328077667,-750.0190899081535,-93.80357960631113,-590.2235225860877
1929,23691.494905644755,1732.0000731769019,8528.775848395333,20459.45060676096,1637.1739372976854,8173.444343546958,3007.5732588044425,36.27792706887137,181.11430376548967,224.4710400793581,58.54820881034489,174.2172010828868,-1026.9606586035916,-94.1554615410073,-588.1395740432672
1930,22571.851454312065,1637.4082987721495,7942.869880589215,19570.071646978453,1541.9041883710565,7592.680418820393,2768.334121848258,34.31966096407351,168.997671676191,233.44568548535455,61.18444943701981,181.19179009263146,-1119.6434513326894,-94.59177440475241,-585.9059678061176
1931,22352.935636587245,1649.257923403646,7878.073387133683,19581.615563527917,1552.8614583141677,7532.862045790454,2528.553577281147,32.31348925225837,156.75130286229864,242.76649577817895,64.08297583721958,188.46003848093005,-218.91581772482095,11.849624631496454,-64.79649345553207
1932,22246.893109391964,1663.4263567156702,7820.8372574761315,19427.196313741104,1563.5307930354995,7468.232376993018,2567.2237496294515,32.77854562459917,156.5673006216362,252.47304602140588,67.11701805557158,196.03757986147707,-106.04252719528085,14.168433312024263,-57.23612965755183
1933,22327.2626145125,1679.7832878569268,7771.03833770543,19369.909794273288,1576.01042226725,7409.754339638643,2694.786300228291,33.47860776452363,157.40267682454007,262.56652001092266,70.29425782515277,203.88132124224714,80.3695051205359,16.35693114125661,-49.798919770701104
1934,22226.089573591667,1697.0341845009636,7722.586190385478,19474.401824171007,1590.047403744923,7356.252366582562,2478.611653383392,33.377077415744964,154.41690867259922,273.07609603726775,73.60970334029561,211.91691513031665,-101.17304092083214,17.250896644036857,-48.45214731995202
1935,22293.19257736111,1677.2558602520035,7569.3980243228925,19419.994354840448,1605.5590330626346,7306.642519273204,2589.2076346122576,34.13915215550317,155.36182449518557,283.99058790840576,37.557675033865465,107.39368055450383,67.1030037694436,-19.77832424896019,-153.18816606258588
1936,22301.020905957845,1657.7425012334006,7415.590306694309,19512.001602708315,1584.8348242946033,7152.407781771097,2493.655991227128,33.58288646933575,151.56058841937843,295.3633120224032,39.32479046946143,111.62193650383432,7.828328596733627,-19.51335901860284,-153.8077176285833
1937,22144.6699190667,1640.5360331686336,7271.024804994981,19551.630989251273,1566.5611929039735,7008.128389543233,2285.854330646386,32.794512806762356,146.70870008995453,307.1845991690403,41.18032745789765,116.18771536179139,-156.35098689114602,-17.206468064767023,-144.5655016993278
1938,22104.946969279317,1624.4279209830272,7129.114841984737,19446.447254090035,1548.563394111565,6863.204215865853,2339.045039084584,32.7426679573169,145.11489656661962,319.45467610469854,43.121858914145754,120.79572955226365,-39.72294978738137,-16.108112185606387,-141.9099630102446
1939,22037.370495760344,1610.6053740483985,6995.961011026106,19442.687188535936,1533.0928431787595,6728.239126719124,2262.431914440308,32.364844642677156,142.03863453144803,332.2513927840944,45.14768622696175,125.68324977553254,-67.57647351897322,-13.82254693462869,-133.15383095863126
1940,21745.954857766224,1596.1868492314245,6862.616600155569,19232.619081915866,1516.9383529029806,6592.974138288871,2167.791658795484,31.98050526874401,138.9658327431826,345.54411705486876,47.26799105969971,130.67662912351602,-291.4156379941196,-14.418524816974013,-133.3444108705362
1941,22885.489294458894,1713.0019299092826,7286.059470699675,20263.489666521215,1629.758702774964,7006.858764662468,2262.63490822137,33.31558430318902,143.23445150326913,359.3647197163098,49.92764283112969,135.96625453393872,1139.5344366926693,116.81508067785808,423.442870544106
1942,24101.621493425228,1831.5352310544706,7707.56087619223,21156.226975880883,1741.1581449021292,7406.0464997711315,2571.679048801217,37.66092822494306,160.19141424637763,373.71546874312475,52.71615792739859,141.32296217472063,1216.1321989663338,118.53330114518803,421.501405492555
1943,25343.57291293087,1950.407338902572,8120.380548275494,22108.35379381972,1852.6680234557568,7796.47785715426,2846.5594242483558,42.08939254361064,177.12240554313777,388.6596948627945,55.64992290320479,146.78028557809748,1241.9514195056436,118.87210784810145,412.81967208326387
1944,27687.65432564226,2510.6053464235088,8976.861459177515,23071.98061040303,1967.528008015985,8191.8421752482955,3111.4446389213545,46.76063949459172,194.6888568766262,1504.2290763178755,496.31669891293217,590.3304270525952,2344.081412711388,560.1980075209367,856.4809109020207
1945,30166.95483837697,3090.1615234207275,9858.588799855906,25019.14676836434,2527.1789041230045,9036.136806763421,3627.3855503783234,63.07101711894853,225.5156286318847,1520.422519634311,499.9116021787744,596.9363644606016,2479.3005127347096,579.5561769972187,881.7273406783916
1946,32460.280501582343,3682.3309795543105,10745.58662273417,27060.715523537634,3099.5918314092664,9888.469275222269,3862.309919955468,79.67607924244342,254.186520165418,1537.2550580892387,503.06306890260026,602.9308273464852,2293.3256632053744,592.169456133583,886.9978228782638
1947,34863.20358103633,4293.352775619736,11659.053574227231,28908.475407044665,3687.1603689924627,10759.724033918248,4400.003843800286,99.07841561903567,289.12667285746096,1554.7243301913745,507.1139910082376,610.2028674515228,2402.923079453987,611.0217960654259,913.4669514930611
1948,37348.733618751445,4917.863834487287,12585.068305520685,30827.74718070094,4287.059545240304,11642.198672103254,4948.087070299617,120.01151933619245,325.9105539143139,1572.8993677508863,510.79276991079143,616.9590795031196,2485.5300377151143,624.5110588675507,926.0147312934532
1949,39936.48572162319,5550.5877273664855,13511.69455327031,32793.088044378266,4893.715430132392,12523.38313585616,5551.572908653651,142.56431020861436,364.83271324855644,1591.8247685912743,514.3079870254778,623.4787041655959,2587.7521028717456,632.7238928791985,926.6262477496257
1950,42991.338037034584,6204.638813878481,14471.830258016056,35080.58215255634,5518.716097588571,13433.373985396785,6299.221829357347,167.3616131625087,407.38300370146965,1611.5340551209022,518.561103127402,631.0732689178016,3054.8523154113936,654.0510865119959,960.1357047457459
1951,47317.93289529726,7216.0764033613395,16251.09797953611,38808.485051183074,6494.322450319144,15147.454899779621,6877.460843282689,199.01402548977984,464.18329218960946,1631.987000831492,522.739927552416,639.4597875668819,4326.594858262673,1011.4375894828581,1779.2677215200547
1952,51635.91076955094,8244.882640724616,18029.597684865574,42241.509944437545,7473.3595379969265,16830.28582427755,7741.183538193579,245.27087247784263,552.3591989899683,1653.2172869198203,526.2522302498462,646.9526615980537,4317.97787425368,1028.8062373632765,1778.4997053294628
1953,55857.67446114446,9304.457220911827,19842.807277266777,45623.138242719695,8477.584916223199,18539.33900760974,8559.146752988463,296.00101986162423,647.3144542983416,1675.389465436296,530.8712848270009,656.1538153586969,4221.763691593522,1059.5745801872108,1813.2095924012028
1954,60811.69594748033,10380.016232080117,21661.32760304078,48876.86232203504,9487.197517189259,20233.34245965087,10236.4394385307,358.0897777391879,763.6979298860232,1698.3941869145908,534.7289371516712,664.2872135038832,4954.021486335871,1075.5590111682905,1818.5203257740031
1955,64520.61036717675,11137.783987355833,23293.71506038182,52723.21330060983,10512.003144554566,21938.167343022615,11175.053704326729,418.0250142604679,872.4029654772479,622.3433622401868,207.75582854080005,483.1447518819546,3708.914419696419,757.7677552757159,1632.3874573410394
1956,67849.93411811952,11893.765037623172,24923.638347378142,55445.997472343515,11209.513344639567,23444.48070027228,11756.697861963137,466.9581499207206,976.6339534165744,647.2387838128573,217.29354306288482,502.52369368928436,3329.323750942771,755.981050267339,1629.9232869963234
1957,70907.06440052325,12642.425384582228,26539.40428464445,57810.586070395824,11895.840400283363,24928.854449066115,12423.357710118918,519.3353798120854,1088.3162229780382,673.120620008497,227.24960448677732,522.2336126002988,3057.1302824037266,748.6603469590555,1615.7659372663074
1958,75099.16064335464,13400.248056090986,28172.08084003716,59915.225707572004,12573.777331058818,26392.98142846227,14483.953469923648,588.8392708663325,1236.002796227001,699.9814658589788,237.63145416583498,543.0966153478917,4192.096242831394,757.8226715087585,1632.6765553927107
1959,78534.21086697657,14167.338631504885,29826.418075574213,62944.24265962129,13276.19355439164,27910.032133775203,14861.936518914074,642.6687109100956,1351.0577636117164,728.031688441201,248.47636620315015,565.3281781872927,3435.0502236219327,767.0905754138985,1654.337235537052
1960,84812.159111044,15877.896541918328,33464.74811888944,68226.34218073256,14911.055057638097,31388.014177533714,15828.66474289105,706.9856018900118,1488.8739988686805,757.152187420381,259.85588239021826,587.8599424870396,6277.948244067433,1710.557910413443,3638.3300433152253
1961,91205.41553718936,17567.612886243223,37059.56463324075,72352.87713902912,16448.509463226485,34664.19615672576,18065.12219762058,846.3946756027653,1783.7233900552696,787.4162005396489,272.70874741397506,611.6450864597232,6393.256426145352,1689.7163443248955,3594.8165143513106
1962,96680.3888580272,19212.490090597068,40559.22157441085,76817.73891237038,17948.8122684199,37861.486182174136,19043.734542764596,977.5341125580005,2062.024703458375,818.9154028922408,286.1437096191713,635.710688778336,5474.973320837846,1644.8772043538447,3499.6569411700984
1963,103064.06884517083,20854.01774565485,44052.369880098966,80487.17134735422,19411.45994081743,40979.53072397053,21725.231214315427,1142.3154965674055,2411.542106094694,851.6662835011765,300.24230827001867,661.2970500337387,6383.679987143623,1641.5276550577837,3493.148305688119
1964,109235.39744670001,22470.14114158204,47486.66741670499,84881.47180690382,20855.65382242426,44054.14679397993,23468.232654328902,1299.4576710108288,2744.8911205901477,885.6929854672804,315.02964814695525,687.6295021349176,6171.3286015291815,1616.1233959271885,3434.2975366060273
1965,115192.36130095297,24058.721159134573,50860.78874628502,89056.24377514368,22264.208543098877,47052.01313237219,25215.025263416654,1463.9913175183485,3093.922632111876,921.0922623926346,330.52129851734674,714.8529818009714,5956.963854252957,1588.5800175525328,3374.121329580026
1966,120071.04305432789,25646.099805215945,54229.23973891363,93010.70288904305,23676.650363956385,50054.344905471204,26102.419738024826,1622.717811418131,3430.5560866255037,957.9204272600036,346.7316298414266,744.338746816918,4878.681753374927,1587.3786460813717,3368.450992628612
