Year,Mean_White_Wealth,Mean_Black_Wealth,Mean_Black_40_Wealth,Mean_White_Land,Mean_Black_Land,Mean_Black_40_Land,Mean_White_Invest,Mean_Black_Invest,Mean_Black_40_Invest,Mean_White_Income,Mean_Black_Income,Mean_Black_40_Income,Diff_White_Wealth,Diff_Black_Wealth,Diff_Black_40_Wealth
1924,27687.349472155667,2208.746737642177,3837.4789024075226,23453.347202856894,2115.6178595209985,3709.8312879681735,4049.4380641798675,46.13603832931671,80.90162300660008,184.5642051189,46.992839791861385,46.745991432748994,-638.131886733554,-97.63632727293316,-206.52029179377405
1925,27001.03714203549,2110.9636145659433,3631.172727684682,22943.94751201193,2017.7071328953068,3505.65125068594,3865.153709439436,44.14542411247587,76.70016065705819,191.9359205841257,49.11105755816037,48.821316341683875,-686.3123301201776,-97.78312307623355,-206.30617472284075
1926,26202.909876231297,2016.6832134679385,3431.641190285685,22385.614076191127,1923.23863716216,3308.098774666842,3617.6759416470154,42.12646688966724,72.46033373392619,199.61985839315597,51.31810941611112,51.08208188491653,-798.1272658041926,-94.28040109800486,-199.531537398997
1927,25471.77294978754,1921.5393227341287,3231.689428525088,21724.51781683444,1827.501586597234,3109.581356966309,3539.636161356496,40.41038056933434,68.76019532234199,207.6189715965994,53.62735556756067,53.347876236436576,-731.1369264437562,-95.14389073380971,-199.95176176059704
1928,24721.71341878747,1827.7559951245196,3035.9394551236574,21107.649970172537,1733.1087934384457,2915.247576872882,3398.131703779126,38.597914783956014,64.92522452847975,215.93174483580887,56.049286902117686,55.76665372229605,-750.0595310000717,-93.78332760960916,-195.74997340143045
1929,23694.689598525743,1734.119090574462,2841.4856034918894,20462.147130977613,1639.2164187877868,2722.8419980121143,3007.969652348023,36.32318615396267,60.33510623006126,224.57281520011085,58.579485632712476,58.3084992497133,-1027.0238202617256,-93.63690455005758,-194.45385163176798
1930,22574.99405979329,1639.77736040151,2647.458554025864,19572.710584235047,1544.200762844466,2530.2047014364102,2768.7074194112224,34.37077805545999,56.317226568234446,233.57605614701933,61.20581950158375,60.93662602122013,-1119.6955387324524,-94.34173017295211,-194.02704946602535
1931,22356.181512511044,1650.3358261229444,2624.7839221608983,19584.341848189404,1553.8786550788934,2508.816170718801,2528.905619573629,32.33465609656919,52.20594788695732,242.9340447480082,64.12251494748166,63.76180355514048,-218.81254728224667,10.558465721434459,-22.674631864965704
1932,22250.2790669746,1663.3111834426008,2605.262586985122,19430.017342254174,1563.3772009043973,2486.3350370055023,2567.5965368953125,32.7753256517663,52.12461872292266,252.66518782511204,67.15865688643741,66.80293125669719,-105.90244553644516,12.975357319656496,-19.52133517577613
1933,22330.813932627563,1679.7206232176234,2590.8700808417575,19372.857877523402,1575.9013409009215,2468.4118732707743,2695.1964443352445,33.4762905893158,52.435562442309674,262.7596107689171,70.34299172738623,70.022645128673,80.53486565296407,16.40943977502252,-14.392506143364699
1934,22229.749276238912,1697.417000113907,2577.7906349611612,19477.499373439463,1590.3661242452686,2452.989226942807,2479.005895105579,33.383767756415914,51.49130216799039,273.2440076938693,73.66710811222232,73.31010585036411,-101.0646563886512,17.69637689628371,-13.079445880596268
1935,22297.002562526286,1676.3443132516618,2526.2015122940056,19423.1920115634,1604.6452878287382,2437.0153995863984,2589.6339682686253,34.11972310497997,51.81848678156874,284.1765826942608,37.57930231794356,37.36762592603855,67.25328628737407,-21.07268686224529,-51.58912266715561
1936,22304.957105266432,1658.5574487696679,2479.1344806420484,19515.336272535937,1585.6033325870428,2389.333251219007,2494.082165822833,33.59917127475529,50.63032821026711,295.53866690766404,39.35494490786974,39.17090121277462,7.95454274014628,-17.786864481993916,-47.06703165195722
1937,22148.71621886102,1640.3013478226392,2431.1177581724396,19555.08191271824,1566.305739128669,2341.1218966114543,2286.25779102041,32.78916511773259,49.009226303055954,307.37651512237454,41.20644357623746,40.98663525792905,-156.2408864054123,-18.2561009470287,-48.016722469608794
1938,22109.132959828563,1624.1111094349467,2385.8731991397426,19450.000531506772,1548.2261965756466,2294.432433535892,2339.4724321094136,32.73553828668373,48.51324757348094,319.6599962123742,43.14937457261641,42.927518030369946,-39.583259032457136,-16.19023838769249,-45.244559032697
1939,22041.658680491433,1610.0779124108874,2343.7845511395517,19446.369029751673,1532.5489020236284,2251.282395253433,2262.860348791465,32.35336159971671,47.52641387203688,332.4293019482921,45.17564878754227,44.97574201408179,-67.4742793371297,-14.033197024059291,-42.088648000190915
1940,21750.28301748803,1595.4904751523347,2301.2389610612186,19236.332491934027,1516.2306195871372,2207.6412382561025,2168.21082135767,31.965352608330548,46.53815055727966,345.7397041963333,47.294502956867,47.059572247836876,-291.37566300340404,-14.587437258552654,-42.545590078333134
1941,22890.149818354166,1710.9900088574864,2445.450451012197,20267.52276694709,1627.759781059963,2347.757132488501,2263.0852469321317,33.27472227570102,47.99293327144398,359.5418044749454,49.95550552182231,49.70038525225177,1139.866800866137,115.49953370515163,144.21148995097838
1942,24106.676666597654,1829.6697212787155,2592.047298564776,21160.53534351447,1739.3046852207117,2485.782217892064,2572.2027593281673,37.6208382352807,53.76700902498149,373.9385637550197,52.744197822723095,52.498071647730505,1216.5268482434876,118.67971242122917,146.59684755257922
1943,25349.053895723824,1952.566191117553,2742.684840173732,22112.99089083062,1854.7477615871676,2627.530333821336,2847.156473324041,42.13664057374483,59.69291542807888,388.90653156915783,55.68178895664062,55.46159092431746,1242.3772291261703,122.89646983883745,150.63754160895587
1944,27693.56109814078,2514.84530036805,3331.260859081498,23076.970322357192,1971.333064252844,2769.070114388811,3112.117542248195,46.851071174457786,65.8102394612169,1504.4732335353983,496.66116494074817,496.38050523146995,2344.5072024169567,562.2791092504972,588.576018907766
1945,30173.344465689646,3094.0600276817577,3935.764487027441,25024.484252223745,2530.983647226217,3352.4847889769862,3628.159402180954,63.165972413567545,83.66824571525883,1520.7008112849494,499.910408041973,499.61145233519636,2479.7833675488655,579.2147273137075,604.5036279459432
1946,32467.0760334181,3689.291869489909,4555.448152116919,27066.44722194525,3105.972095124405,3950.70332314158,3863.127991288381,79.84008612625428,101.55419428076637,1537.5008201844673,503.47968823925044,503.19063469457336,2293.7315677284532,595.2318418081513,619.6836650894779
1947,34870.473701412164,4298.294416561428,5188.15097480901,28914.527371535314,3692.165625175543,4559.064573683296,4400.924980824858,99.21291284800282,122.50752597149608,1555.0213490519939,506.91587853788286,506.5788751542179,2403.3976679940642,609.0025470715191,632.7028226920911
1948,37356.53064879263,4921.179769261563,5834.06757930215,30834.175776179804,4290.371764996174,5178.729623486804,4949.1189085971955,120.10424128723669,144.97284299118868,1573.2359640156405,510.70376297815244,510.3651128241589,2486.0569473804644,622.8853527001347,645.9166044931399
1949,39944.81063927507,5555.331965316957,6489.8685982063,32799.93402462583,4898.128939659353,5806.592053141783,5552.73187112843,142.6928851023313,169.15834247774902,1592.1447435208197,514.5101405552721,514.1182025867682,2588.2799904824424,634.1521960553946,655.8010189041497
1950,43000.250349263624,6209.540506874634,7166.363049296882,35087.894837994805,5523.39855611335,6452.463585700515,6300.5349269434955,167.5036142726249,195.678613554165,1611.8205843253243,518.6383364886594,518.2208500422036,3055.4397099885537,654.2085415576767,676.4944510905825
1951,47327.70392290549,7216.8347971966505,8247.551562248882,38816.53023776494,6495.281469207887,7495.738974717556,6878.88657416656,199.0434139611761,229.70174314425486,1632.2871109739856,522.5099140275879,522.1108443870703,4327.453573641869,1007.2942903220164,1081.1885129519997
1952,51646.563046482086,8249.236861927182,9351.74100403388,42250.23270417419,7477.379832422797,8545.243213547617,7742.782072056829,245.40281596543184,280.4494080427915,1653.548270251065,526.4542135389519,526.0483824434705,4318.8591235765925,1032.4020647305315,1104.189441784998
1953,55869.19968884995,9301.905264441633,10473.9654258762,45632.5501093022,8475.426313138134,9608.350007491212,8560.912469911984,295.9256506708735,335.48250232943616,1675.7371096357597,530.5533006326291,530.1329160555554,4222.636642367863,1052.6684025144514,1122.2244218423202
1954,60824.2369162722,10377.249362885843,11616.684546969473,48886.947184557976,9484.428776068173,10679.21089595974,10238.551543922853,357.98527291667625,403.0817582574265,1698.7381877913754,534.8353139009957,534.3918927523081,4955.037227422254,1075.3440984442095,1142.7191210932724
1955,64534.139969962205,11127.640416902337,12430.662777242851,52734.086211853435,10502.137287125242,11756.389792858596,11177.358293889145,417.63268416544486,467.5098497622813,622.695464219617,207.87044561165146,206.76313462197268,3709.9030536900027,750.3910540164943,813.9782302733784
1956,67864.40070511574,11881.099745027777,13245.448127666114,55457.62418073289,11197.23362515909,12508.025188553105,11759.16317422903,466.44660986417665,521.0506577434594,647.6133501538055,217.41951000451058,216.37228136954798,3330.2607351535335,753.4593281254402,814.7853504232626
1957,70922.47724162211,12631.809485119325,14054.892226405638,57822.912123229326,11885.562870617587,13250.190176440847,12426.006549612051,518.8866948438186,578.4620771896329,673.5585687807247,227.35991965792104,226.23997277515977,3058.0765365063708,750.7097400915482,809.4440987395246
1958,75115.91530109337,13392.478260363452,14872.824209151382,59928.2492879591,12566.218926135578,13981.536739449772,14487.101800420796,588.4853051862724,654.765682776344,700.5642127134475,237.77402904159945,236.52178692526715,4193.438059471257,760.6687752441267,817.9319827457439
1959,78552.1091214648,14163.177359395435,15699.91467448303,62958.28554949317,13272.024715313468,14738.822469003037,14865.252223877698,642.4669074017794,713.4710711831724,728.5713480939468,248.68573668018664,247.62113429682017,3436.193820371438,770.6990990319828,827.0904653316484
1960,84832.65029691777,15862.255041116425,17553.259615139854,68242.98733782378,14895.948326854363,16511.689500432156,15831.950007423184,706.2474298708513,782.9095703980988,757.7129516708003,260.05928439121146,258.6605443096022,6280.541175452963,1699.0776817209899,1853.3449406568234
1961,91227.87786368557,17527.776187910076,19364.89498090707,72370.35807890259,16410.441053709208,18159.063396980742,18069.486852177946,844.4357808350587,934.4150366633093,788.0329326050448,272.89935336581055,271.41654726301283,6395.227566767804,1665.5211467936515,1811.6353657672153
1962,96704.637126678,19183.185627616298,21162.707472690214,76836.65780136384,17920.79741874934,19799.17883735506,19048.424687318922,976.00835860829,1078.3093847498837,819.5546379952361,286.37985025866743,285.2192505852691,5476.759262992433,1655.4094397062217,1797.8124917831447
