Year,Mean_White_Wealth,Mean_Black_Wealth,Mean_Black_40_Wealth,Mean_White_Land,Mean_Black_Land,Mean_Black_40_Land,Mean_White_Invest,Mean_Black_Invest,Mean_Black_40_Invest,Mean_White_Income,Mean_Black_Income,Mean_Black_40_Income,Diff_White_Wealth,Diff_Black_Wealth,Diff_Black_40_Wealth
1933,22331.029242628305,1679.2577882088483,3226.430695157056,19373.091128770917,1575.4630406058418,3090.453563002728,2695.2288947840584,33.466979937904675,65.64936448922673,262.7092190733257,70.32776766510177,70.32776766510177,80.48227995226989,15.394383766626788,-20.40673534198322
1934,22229.919203925732,1697.1766868507652,3207.302895783021,19477.687172254908,1590.1553786393276,3069.233885650123,2479.029797268873,33.379343943397544,64.42704586485758,273.2022344019489,73.64196426804014,73.64196426804014,-101.11003870257264,17.91889864191694,-19.12779937403502
1935,22297.116869109013,1676.613904045508,3151.570020032248,19423.340485486704,1604.914308685184,3049.1612662912535,2589.6537638364684,34.12544332065693,64.83460170132712,284.12261978583825,37.57415203966714,37.57415203966714,67.19766518328106,-20.562782805257257,-55.73287575077302
1936,22305.027986095778,1658.5350971934854,3097.0310488743216,19515.436318781787,1585.588645044786,2994.2351666862705,2494.094951846811,33.5988600435427,63.448290082894815,295.4967154671785,39.347592105156515,39.347592105156515,7.911116986764682,-18.07880685202258,-54.538971157926426
1937,22148.726999775205,1639.85071604857,3043.163752255316,19555.144054977347,1565.8698039327533,2940.40814844743,2286.265056304425,32.78003921672716,61.55473090879671,307.3178884934327,41.200872899089454,41.200872899089454,-156.30098632057343,-18.684381144915506,-53.86729661900563
1938,22109.068047641165,1623.8780306828094,2991.3646730543824,19450.00999881786,1548.0080848355149,2887.1794237112817,2339.4735708504254,32.730926554085706,61.04623004989192,319.58447797288335,43.139019293208875,43.139019293208875,-39.65895213403928,-15.972685365760526,-51.79907920093365
1939,22041.554728857293,1608.4142582773527,2940.900715516075,19446.311935411843,1530.929995870904,2835.86814087321,2262.853705056712,32.31918516587767,59.8674974022935,332.3890883887385,45.165077240571314,45.165077240571314,-67.51331878387282,-15.463772405456666,-50.46395753830757
1940,21748.84296575631,1594.3277616446958,2890.5689452699553,19235.027064121197,1515.0939047332076,2784.578550932126,2168.089144625378,31.941302963139023,58.69784038948086,345.72675700973235,47.29255394834917,47.29255394834917,-292.71176310098235,-14.086496632656917,-50.331770246119504
1941,22888.655506011888,1710.1440858661988,3074.6303561672307,20266.18088641915,1626.933264122253,2964.085423300309,2262.935411648321,33.25782658760351,60.5919377105793,359.53920794441177,49.95299515634267,49.95299515634267,1139.812540255578,115.81632422150301,184.06141089727544
1942,24105.128018686755,1827.5006475753587,3261.416370828518,21159.153943681617,1737.1790264361232,3140.7360707489224,2572.034841059366,37.574860629425935,67.93353956978652,373.9392339457768,52.7467605098096,52.7467605098096,1216.4725126748672,117.3565617091599,186.78601466128748
1943,25347.454510761887,1948.508413828233,3450.7999209845907,22111.5703201887,1850.7816337225306,3319.70183095514,2846.9735678582488,42.046537052520605,75.41784697626946,388.91062271493377,55.68024305318184,55.68024305318184,1242.3264920751317,121.00776625287426,189.3835501560725
1944,27691.89660317332,2510.4515989130296,4082.8170720194935,23075.5142932899,1967.0607955427906,3500.8401802518265,3111.9211848607624,46.7495356353646,83.2016240327935,1504.461125022664,496.641267734874,498.77526773487403,2344.4420924114347,561.9431850847966,632.0171510349028
1945,30171.54184769699,3090.9272977257597,4734.243541694071,25022.980179563914,2527.7796415847524,4129.171806197286,3627.9413351348026,63.08600977446339,103.05208913024103,1520.6203329982757,500.0616463665437,502.01964636654367,2479.645244523668,580.4756988127301,651.4264696745772
1946,32465.204573095416,3685.082896551376,5402.146518830363,27064.83021641857,3102.0336957845407,4774.00667480548,3862.8972000337703,79.73884821011592,122.71749146816327,1537.4771566430836,503.31035255671947,505.42235255671943,2293.662725398426,594.1555988256164,667.9029771362921
1947,34868.45957983572,4296.113927640881,6087.460956826297,28912.86068647044,3689.8168108864897,5432.466748880788,4400.671303638891,99.1497973946312,145.97688858574907,1554.9275897263894,507.1473193597606,509.0173193597606,2403.2550067403026,611.0310310895052,685.314437995934
1948,37354.34571721459,4918.122352876002,6789.263206389037,30832.39479152056,4287.516474000559,6105.563110449015,4948.833047061056,120.02431055454805,170.91852761912665,1573.1178786329776,510.5815683208961,512.781568320896,2485.886137378875,622.0084252351207,701.8022495627401
1949,39942.44253215084,5554.151930752031,7507.038334112033,32798.015602053834,4896.844449535727,6792.418752865275,5552.407099555724,142.65546518058494,197.87756521103987,1592.019830541283,514.6520160357188,516.7420160357188,2588.096814936245,636.0295778760292,717.7751277229963
1950,42997.71608731455,6211.753396693594,8251.26556850176,35085.81467057355,5525.3471133992825,7502.843365233773,6300.161403038683,167.5627065841239,227.5326265578018,1611.7400137023187,518.843576710188,520.8895767101881,3055.273555163709,657.6014659415632,744.2272343897266
1951,47324.907504675255,7220.0633771417615,9463.774261692708,38814.24254746598,6498.359173922385,8673.372284117459,6878.481160236284,199.1377280962051,265.78950245208057,1632.183796972985,522.5664751231708,524.6124751231707,4327.191417360707,1008.3099804481672,1212.5086931909482
1952,51643.530756337364,8246.49146630528,10702.89719510967,42247.736294858456,7475.042002909024,9851.091315413965,7742.32457982407,245.32608989844252,323.3065061978925,1653.4698816548373,526.123373497813,528.499373497813,4318.623251662109,1026.428089163519,1239.122933416962
1953,55865.9335868932,9289.74081606994,11964.60844195415,45629.87091588036,8464.064296327007,11046.349561170784,8560.409838778738,295.52893762145976,385.6912986618878,1675.6528322340996,530.1475821214756,532.5675821214757,4222.402830555839,1043.2493497646592,1261.7112468444793
1954,60820.67063674935,10363.470345748543,13255.006545002912,48884.08926365078,9471.203905063006,12255.598450708208,10237.953000299209,357.4861064230633,462.58176003223303,1698.6283727993637,534.7803342624723,536.8263342624723,4954.73704985615,1073.7295296786033,1290.398103048763
1955,64530.33757595053,11119.599225042126,14229.591220543414,52730.99427841788,10494.44070553174,13485.489325098459,11176.702936978414,417.3266184626347,536.2699943972043,622.6403605542349,207.83190104775122,207.83190104775122,3709.6669392011754,756.1288792935829,974.5846755405018
